time,volume,mid_open,mid_high,mid_low,mid_close,bid_close,ask_close,spread
2026-01-09 15:00:00+00:00,13107,1.16364,1.1641,1.16182,1.16405,1.16397,1.16413,0.00016000000000016001
2026-01-09 16:00:00+00:00,6785,1.16406,1.16434,1.16282,1.16332,1.16324,1.1634,0.00015999999999993797
2026-01-09 17:00:00+00:00,4984,1.16332,1.16346,1.16276,1.16316,1.16309,1.16324,0.0001500000000000945
2026-01-09 18:00:00+00:00,3278,1.16318,1.164,1.1631,1.1634,1.16332,1.16349,0.00017000000000000348
2026-01-09 19:00:00+00:00,3038,1.16341,1.16389,1.16332,1.16348,1.1634,1.16356,0.00015999999999993797
2026-01-09 20:00:00+00:00,1927,1.16348,1.16379,1.16341,1.16347,1.16339,1.16355,0.00016000000000016001
2026-01-09 21:00:00+00:00,1610,1.16348,1.16368,1.16296,1.16364,1.1633,1.16399,0.0006900000000000794
2026-01-11 22:00:00+00:00,540,1.1633,1.1635,1.16316,1.16332,1.16282,1.16382,0.001000000000000112
2026-01-11 23:00:00+00:00,1050,1.16336,1.16354,1.16231,1.16238,1.1623,1.16245,0.00014999999999987246
2026-01-12 00:00:00+00:00,7873,1.16237,1.16651,1.16217,1.16649,1.16641,1.16657,0.00016000000000016001
2026-01-12 01:00:00+00:00,6631,1.16649,1.16714,1.16556,1.16562,1.16553,1.1657,0.00017000000000000348
2026-01-12 02:00:00+00:00,3666,1.16562,1.16644,1.16538,1.16548,1.16538,1.16557,0.00018999999999991246
2026-01-12 03:00:00+00:00,2391,1.16547,1.16593,1.16547,1.16552,1.16544,1.16561,0.00017000000000000348
2026-01-12 04:00:00+00:00,1954,1.16553,1.16584,1.1653,1.16557,1.16549,1.16565,0.00016000000000016001
2026-01-12 05:00:00+00:00,2939,1.16559,1.16712,1.16558,1.16692,1.16685,1.167,0.0001500000000000945
2026-01-12 06:00:00+00:00,3545,1.16691,1.16731,1.16643,1.16698,1.1669,1.16706,0.00015999999999993797
2026-01-12 07:00:00+00:00,6848,1.16698,1.16878,1.16686,1.1685,1.16842,1.16858,0.00015999999999993797
2026-01-12 08:00:00+00:00,7107,1.16848,1.16918,1.16759,1.16881,1.16873,1.16889,0.00015999999999993797
2026-01-12 09:00:00+00:00,5276,1.1688,1.16959,1.16812,1.16818,1.1681,1.16827,0.00017000000000000348
2026-01-12 10:00:00+00:00,4467,1.1682,1.16856,1.1676,1.16854,1.16847,1.16862,0.0001500000000000945
2026-01-12 11:00:00+00:00,4353,1.16855,1.16895,1.16756,1.16786,1.16778,1.16794,0.00015999999999993797
2026-01-12 12:00:00+00:00,4872,1.16786,1.16876,1.16772,1.16813,1.16805,1.16821,0.00015999999999993797
2026-01-12 13:00:00+00:00,7508,1.16814,1.16985,1.16779,1.16929,1.16921,1.16937,0.00015999999999993797
2026-01-12 14:00:00+00:00,8823,1.16928,1.1693,1.1674,1.16768,1.1676,1.16777,0.00017000000000000348
2026-01-12 15:00:00+00:00,6665,1.16768,1.1686,1.16729,1.16812,1.16805,1.1682,0.00014999999999987246
2026-01-12 16:00:00+00:00,5640,1.16812,1.16822,1.16713,1.16718,1.16709,1.16727,0.000180000000000069
2026-01-12 17:00:00+00:00,5020,1.16718,1.1676,1.16661,1.16686,1.16678,1.16694,0.00016000000000016001
2026-01-12 18:00:00+00:00,2985,1.16686,1.16716,1.16653,1.1669,1.16682,1.16698,0.00015999999999993797
2026-01-12 19:00:00+00:00,2403,1.16688,1.1674,1.1668,1.16721,1.16713,1.16729,0.00015999999999993797
2026-01-12 20:00:00+00:00,2629,1.16722,1.16734,1.16631,1.16652,1.16644,1.16661,0.00017000000000000348
2026-01-12 21:00:00+00:00,1289,1.16651,1.16691,1.16644,1.16668,1.16659,1.16676,0.00017000000000000348
2026-01-12 22:00:00+00:00,1337,1.167,1.16704,1.16674,1.16688,1.16675,1.167,0.0002500000000000835
2026-01-12 23:00:00+00:00,1694,1.16688,1.16709,1.16656,1.16676,1.16667,1.16684,0.00017000000000000348
2026-01-13 00:00:00+00:00,2750,1.16674,1.16676,1.16608,1.16636,1.16629,1.16644,0.00014999999999987246
2026-01-13 01:00:00+00:00,3426,1.16637,1.16646,1.16562,1.16586,1.16577,1.16594,0.00017000000000000348
2026-01-13 02:00:00+00:00,2676,1.16586,1.16614,1.16568,1.16591,1.16584,1.16598,0.000140000000000029
2026-01-13 03:00:00+00:00,2045,1.1659,1.16637,1.16565,1.16588,1.1658,1.16596,0.00016000000000016001
2026-01-13 04:00:00+00:00,2607,1.16586,1.1666,1.16585,1.16654,1.16646,1.16663,0.00017000000000000348
2026-01-13 05:00:00+00:00,2340,1.16656,1.16676,1.16618,1.16628,1.1662,1.16637,0.00017000000000000348
2026-01-13 06:00:00+00:00,3713,1.16629,1.1663,1.16538,1.16588,1.16581,1.16596,0.0001500000000000945
2026-01-13 07:00:00+00:00,4791,1.16587,1.1665,1.1656,1.16642,1.16634,1.16651,0.00017000000000000348
2026-01-13 08:00:00+00:00,5441,1.1664,1.16694,1.16587,1.16693,1.16685,1.16701,0.00016000000000016001
2026-01-13 09:00:00+00:00,4250,1.16692,1.16726,1.16636,1.1672,1.16711,1.16728,0.00017000000000000348
2026-01-13 10:00:00+00:00,4038,1.16719,1.16746,1.16652,1.16664,1.16656,1.16671,0.00014999999999987246
2026-01-13 11:00:00+00:00,2606,1.16664,1.16704,1.16646,1.16686,1.16677,1.16694,0.00017000000000000348
2026-01-13 12:00:00+00:00,4246,1.16684,1.16691,1.16531,1.16552,1.16545,1.1656,0.00014999999999987246
2026-01-13 13:00:00+00:00,14372,1.16552,1.1678,1.16502,1.16684,1.16676,1.16693,0.00017000000000000348
2026-01-13 14:00:00+00:00,11190,1.16684,1.16734,1.16574,1.16638,1.16631,1.16645,0.000140000000000029
2026-01-13 15:00:00+00:00,8663,1.16638,1.1665,1.16442,1.1652,1.16512,1.16528,0.00016000000000016001
2026-01-13 16:00:00+00:00,6730,1.16521,1.16546,1.16342,1.16457,1.16449,1.16465,0.00015999999999993797
2026-01-13 17:00:00+00:00,4860,1.16458,1.16488,1.16412,1.16462,1.16454,1.16469,0.0001500000000000945
2026-01-13 18:00:00+00:00,3598,1.16462,1.16546,1.16416,1.16533,1.16525,1.16541,0.00016000000000016001
2026-01-13 19:00:00+00:00,4026,1.16534,1.16534,1.16462,1.16492,1.16484,1.16499,0.00014999999999987246
2026-01-13 20:00:00+00:00,3107,1.16492,1.16499,1.16451,1.16456,1.16448,1.16464,0.00015999999999993797
2026-01-13 21:00:00+00:00,1400,1.16454,1.16466,1.16426,1.16428,1.16417,1.16438,0.00021000000000004349
2026-01-13 22:00:00+00:00,797,1.16436,1.16454,1.16423,1.16447,1.16431,1.16463,0.000320000000000098
2026-01-13 23:00:00+00:00,931,1.16446,1.16456,1.1642,1.1642,1.16412,1.16429,0.00017000000000000348
2026-01-14 00:00:00+00:00,2588,1.1642,1.16437,1.1638,1.16429,1.1642,1.16438,0.000180000000000069
2026-01-14 01:00:00+00:00,2601,1.1643,1.16434,1.16368,1.16382,1.16374,1.1639,0.00015999999999993797
2026-01-14 02:00:00+00:00,2223,1.16382,1.16444,1.16362,1.16436,1.16428,1.16444,0.00015999999999993797
2026-01-14 03:00:00+00:00,2035,1.16438,1.1649,1.16436,1.1647,1.16461,1.16478,0.00017000000000000348
2026-01-14 04:00:00+00:00,1357,1.1647,1.16482,1.16436,1.16441,1.16433,1.16449,0.00015999999999993797
2026-01-14 05:00:00+00:00,1841,1.1644,1.16452,1.16417,1.1642,1.16413,1.16428,0.00014999999999987246
2026-01-14 06:00:00+00:00,2560,1.1642,1.16502,1.16415,1.16492,1.16483,1.165,0.00017000000000000348
2026-01-14 07:00:00+00:00,3487,1.16491,1.1652,1.16446,1.16462,1.16455,1.1647,0.0001500000000000945
2026-01-14 08:00:00+00:00,6607,1.16462,1.16504,1.1641,1.16476,1.16467,1.16484,0.00017000000000000348
2026-01-14 09:00:00+00:00,4395,1.16475,1.16538,1.1646,1.16518,1.1651,1.16526,0.00015999999999993797
2026-01-14 10:00:00+00:00,4937,1.16518,1.16579,1.16468,1.16551,1.16543,1.16559,0.00015999999999993797
2026-01-14 11:00:00+00:00,4457,1.1655,1.1655,1.16438,1.1647,1.16462,1.16477,0.0001500000000000945
2026-01-14 12:00:00+00:00,5738,1.16471,1.166,1.1645,1.16598,1.1659,1.16605,0.0001500000000000945
2026-01-14 13:00:00+00:00,6488,1.16598,1.16598,1.16449,1.165,1.16493,1.16508,0.00014999999999987246
2026-01-14 14:00:00+00:00,9631,1.16498,1.16598,1.16488,1.16558,1.16548,1.16567,0.00018999999999991246
2026-01-14 15:00:00+00:00,10656,1.16559,1.16606,1.16494,1.166,1.16592,1.16607,0.00014999999999987246
2026-01-14 16:00:00+00:00,5981,1.16598,1.16618,1.16526,1.16546,1.16538,1.16555,0.00017000000000000348
2026-01-14 17:00:00+00:00,4978,1.16546,1.16558,1.16456,1.16468,1.1646,1.16476,0.00015999999999993797
2026-01-14 18:00:00+00:00,4275,1.16468,1.16479,1.1638,1.1638,1.16373,1.16388,0.0001500000000000945
2026-01-14 19:00:00+00:00,3199,1.16379,1.16394,1.16353,1.16362,1.16354,1.16371,0.00017000000000000348
2026-01-14 20:00:00+00:00,4510,1.16363,1.16474,1.16363,1.16433,1.16425,1.16441,0.00015999999999993797
2026-01-14 21:00:00+00:00,1937,1.1643,1.16465,1.16422,1.16454,1.16446,1.16463,0.00017000000000000348
2026-01-14 22:00:00+00:00,503,1.16469,1.1647,1.16444,1.1645,1.16432,1.16468,0.00035999999999991594
2026-01-14 23:00:00+00:00,1333,1.16448,1.16471,1.16445,1.1645,1.16443,1.16458,0.00014999999999987246
2026-01-15 00:00:00+00:00,3034,1.16451,1.16456,1.16358,1.16378,1.1637,1.16385,0.0001500000000000945
2026-01-15 01:00:00+00:00,5281,1.16377,1.16419,1.16333,1.16386,1.16379,1.16394,0.00014999999999987246
2026-01-15 02:00:00+00:00,2637,1.16382,1.16409,1.16362,1.16403,1.16395,1.16411,0.00015999999999993797
2026-01-15 03:00:00+00:00,2190,1.16402,1.16415,1.16368,1.16389,1.16381,1.16397,0.00015999999999993797
2026-01-15 04:00:00+00:00,1774,1.1639,1.16394,1.16343,1.16346,1.16338,1.16353,0.00014999999999987246
2026-01-15 05:00:00+00:00,2826,1.16346,1.1638,1.16336,1.16352,1.16344,1.16359,0.00014999999999987246
2026-01-15 06:00:00+00:00,3735,1.16352,1.16385,1.163,1.16332,1.16324,1.1634,0.00015999999999993797
2026-01-15 07:00:00+00:00,5320,1.16333,1.16366,1.1626,1.16289,1.1628,1.16298,0.00017999999999984695
2026-01-15 08:00:00+00:00,5212,1.16288,1.16354,1.16269,1.16308,1.163,1.16317,0.00017000000000000348
2026-01-15 09:00:00+00:00,5951,1.16308,1.164,1.16304,1.16359,1.16351,1.16367,0.00015999999999993797
2026-01-15 10:00:00+00:00,4472,1.16358,1.16411,1.16329,1.16358,1.16349,1.16366,0.00017000000000000348
2026-01-15 11:00:00+00:00,4021,1.16356,1.16381,1.16302,1.16308,1.16301,1.16316,0.00014999999999987246
2026-01-15 12:00:00+00:00,4022,1.16307,1.1635,1.16203,1.16228,1.16219,1.16236,0.00017000000000000348
2026-01-15 13:00:00+00:00,10161,1.16229,1.16252,1.15988,1.16014,1.16007,1.16022,0.0001500000000000945
2026-01-15 14:00:00+00:00,9914,1.16013,1.1611,1.15932,1.16012,1.16004,1.1602,0.00015999999999993797
2026-01-15 15:00:00+00:00,8218,1.16012,1.16096,1.1597,1.16024,1.16016,1.16031,0.00014999999999987246
2026-01-15 16:00:00+00:00,5845,1.16024,1.16112,1.15984,1.16047,1.16039,1.16055,0.00015999999999993797
2026-01-15 17:00:00+00:00,4405,1.16046,1.16138,1.16036,1.1609,1.16082,1.16098,0.00015999999999993797
2026-01-15 18:00:00+00:00,3167,1.1609,1.16153,1.1609,1.16149,1.16141,1.16157,0.00015999999999993797
2026-01-15 19:00:00+00:00,3919,1.16148,1.16176,1.16114,1.16138,1.1613,1.16145,0.0001500000000000945
2026-01-15 20:00:00+00:00,3473,1.1614,1.16155,1.16028,1.16043,1.16035,1.16051,0.00015999999999993797
2026-01-15 21:00:00+00:00,1631,1.16042,1.16112,1.16034,1.16094,1.16085,1.16102,0.00017000000000000348
2026-01-15 22:00:00+00:00,744,1.16088,1.16098,1.16079,1.1608,1.16064,1.16097,0.0003300000000001635
2026-01-15 23:00:00+00:00,749,1.16076,1.16104,1.16076,1.16092,1.16083,1.161,0.00017000000000000348
2026-01-16 00:00:00+00:00,2716,1.16092,1.16096,1.16028,1.16038,1.1603,1.16046,0.00015999999999993797
2026-01-16 01:00:00+00:00,3172,1.16036,1.16088,1.16024,1.1607,1.16061,1.16078,0.00017000000000000348
2026-01-16 02:00:00+00:00,3428,1.1607,1.16142,1.16063,1.16096,1.16089,1.16103,0.000140000000000029
2026-01-16 03:00:00+00:00,2322,1.16097,1.16125,1.1607,1.16122,1.16114,1.1613,0.00015999999999993797
2026-01-16 04:00:00+00:00,1458,1.16122,1.16138,1.16102,1.1611,1.16103,1.16118,0.0001500000000000945
2026-01-16 05:00:00+00:00,2541,1.1611,1.16112,1.1606,1.16067,1.16059,1.16075,0.00015999999999993797
2026-01-16 06:00:00+00:00,2463,1.16068,1.16098,1.16044,1.16096,1.16088,1.16104,0.00016000000000016001
2026-01-16 07:00:00+00:00,4941,1.16094,1.16148,1.1608,1.16122,1.16114,1.1613,0.00015999999999993797
2026-01-16 08:00:00+00:00,5611,1.16122,1.16148,1.16085,1.16094,1.16086,1.16102,0.00015999999999993797
2026-01-16 09:00:00+00:00,3826,1.16094,1.16153,1.16081,1.16084,1.16076,1.16091,0.0001500000000000945
2026-01-16 10:00:00+00:00,4034,1.16084,1.16176,1.16082,1.1613,1.16122,1.16139,0.00017000000000000348
2026-01-16 11:00:00+00:00,4490,1.16131,1.16236,1.16129,1.16193,1.16185,1.16201,0.00015999999999993797
2026-01-16 12:00:00+00:00,4400,1.16192,1.16223,1.16136,1.16192,1.16184,1.162,0.00015999999999993797
2026-01-16 13:00:00+00:00,5315,1.1619,1.1621,1.16116,1.16186,1.16178,1.16194,0.00015999999999993797
2026-01-16 14:00:00+00:00,6376,1.16188,1.16208,1.16126,1.16182,1.16174,1.16191,0.00017000000000000348
2026-01-16 15:00:00+00:00,16086,1.16183,1.16275,1.15845,1.15935,1.15927,1.15943,0.00015999999999993797
2026-01-16 16:00:00+00:00,8929,1.15936,1.1606,1.15936,1.15983,1.15975,1.15991,0.00015999999999993797
2026-01-16 17:00:00+00:00,5504,1.15984,1.1603,1.15948,1.15957,1.15949,1.15965,0.00016000000000016001
2026-01-16 18:00:00+00:00,4047,1.15955,1.15993,1.15894,1.15955,1.15947,1.15963,0.00015999999999993797
2026-01-16 19:00:00+00:00,3700,1.15956,1.15974,1.15915,1.15964,1.15956,1.15971,0.0001500000000000945
2026-01-16 20:00:00+00:00,2194,1.15965,1.16023,1.15954,1.15994,1.15985,1.16002,0.00017000000000000348
2026-01-16 21:00:00+00:00,1707,1.15994,1.16023,1.15976,1.15988,1.15979,1.15997,0.00017999999999984695
2026-01-18 22:00:00+00:00,1591,1.15802,1.1587,1.15782,1.15844,1.15824,1.15865,0.00041000000000002146
2026-01-18 23:00:00+00:00,7394,1.15848,1.1627,1.15792,1.16244,1.16235,1.16253,0.000180000000000069
2026-01-19 00:00:00+00:00,9762,1.16244,1.16378,1.16046,1.1632,1.16312,1.16329,0.00017000000000000348
2026-01-19 01:00:00+00:00,6204,1.16321,1.16345,1.16221,1.16226,1.16218,1.16234,0.00015999999999993797
2026-01-19 02:00:00+00:00,4821,1.16227,1.1624,1.16157,1.16176,1.16168,1.16185,0.00017000000000000348
2026-01-19 03:00:00+00:00,3474,1.16178,1.16262,1.1616,1.16247,1.16239,1.16255,0.00015999999999993797
2026-01-19 04:00:00+00:00,2973,1.16246,1.16337,1.16246,1.1633,1.16323,1.16338,0.0001500000000000945
2026-01-19 05:00:00+00:00,3292,1.16331,1.16376,1.16268,1.16276,1.16268,1.16283,0.0001500000000000945
2026-01-19 06:00:00+00:00,3107,1.16274,1.16326,1.1625,1.1628,1.16272,1.16288,0.00015999999999993797
2026-01-19 07:00:00+00:00,6565,1.16282,1.16415,1.1623,1.16261,1.16253,1.16269,0.00015999999999993797
2026-01-19 08:00:00+00:00,5986,1.16262,1.1628,1.16185,1.16251,1.16243,1.16259,0.00015999999999993797
2026-01-19 09:00:00+00:00,6263,1.1625,1.16298,1.16112,1.16245,1.16237,1.16253,0.00016000000000016001
2026-01-19 10:00:00+00:00,4612,1.16244,1.16286,1.16222,1.1624,1.16232,1.16249,0.00017000000000000348
2026-01-19 11:00:00+00:00,3591,1.16241,1.16291,1.16202,1.1628,1.16272,1.16288,0.00015999999999993797
2026-01-19 12:00:00+00:00,3787,1.16278,1.16334,1.16252,1.16257,1.16249,1.16265,0.00015999999999993797
2026-01-19 13:00:00+00:00,4586,1.16258,1.16356,1.16258,1.16318,1.1631,1.16325,0.00014999999999987246
2026-01-19 14:00:00+00:00,4453,1.16317,1.16426,1.16302,1.16397,1.1639,1.16404,0.000140000000000029
2026-01-19 15:00:00+00:00,5268,1.16398,1.16434,1.16318,1.16398,1.16391,1.16406,0.0001500000000000945
2026-01-19 16:00:00+00:00,3103,1.16398,1.16475,1.16377,1.1642,1.16411,1.16428,0.00017000000000000348
2026-01-19 17:00:00+00:00,1887,1.1642,1.16466,1.16396,1.16458,1.16451,1.16466,0.0001500000000000945
2026-01-19 18:00:00+00:00,1169,1.16459,1.16489,1.16432,1.16432,1.16424,1.16441,0.00017000000000000348
2026-01-19 19:00:00+00:00,830,1.16431,1.1647,1.16426,1.16433,1.16425,1.16441,0.00015999999999993797
2026-01-19 20:00:00+00:00,990,1.16432,1.16454,1.16419,1.16454,1.16446,1.16463,0.00017000000000000348
2026-01-19 21:00:00+00:00,972,1.16454,1.16465,1.1643,1.1646,1.16452,1.16467,0.0001500000000000945
2026-01-19 22:00:00+00:00,268,1.16427,1.1647,1.16427,1.16458,1.16443,1.16472,0.00028999999999990145
2026-01-19 23:00:00+00:00,938,1.16457,1.16464,1.16385,1.16394,1.16386,1.16402,0.00016000000000016001
2026-01-20 00:00:00+00:00,2688,1.16394,1.16412,1.16326,1.16404,1.16396,1.16412,0.00015999999999993797
2026-01-20 01:00:00+00:00,4321,1.16404,1.1644,1.1639,1.16438,1.1643,1.16445,0.0001500000000000945
2026-01-20 02:00:00+00:00,2452,1.16438,1.16465,1.16406,1.16444,1.16436,1.16451,0.00014999999999987246
2026-01-20 03:00:00+00:00,3301,1.16444,1.16588,1.16441,1.16566,1.16558,1.16575,0.00017000000000000348
2026-01-20 04:00:00+00:00,2904,1.16568,1.16666,1.16561,1.16656,1.16648,1.16664,0.00015999999999993797
2026-01-20 05:00:00+00:00,3521,1.16656,1.16727,1.1663,1.16632,1.16624,1.16641,0.00017000000000000348
2026-01-20 06:00:00+00:00,4696,1.16633,1.1669,1.16622,1.16686,1.16678,1.16693,0.0001500000000000945
2026-01-20 07:00:00+00:00,8862,1.16684,1.16938,1.16641,1.16888,1.16879,1.16896,0.00017000000000000348
2026-01-20 08:00:00+00:00,12239,1.16888,1.17219,1.16872,1.17162,1.17154,1.17171,0.00017000000000000348
2026-01-20 09:00:00+00:00,9634,1.17163,1.17328,1.17157,1.17262,1.17253,1.17271,0.00017999999999984695
2026-01-20 10:00:00+00:00,8499,1.17262,1.17322,1.17153,1.1731,1.17303,1.17318,0.00014999999999987246
2026-01-20 11:00:00+00:00,6648,1.17312,1.1739,1.17224,1.1735,1.17342,1.17357,0.0001500000000000945
2026-01-20 12:00:00+00:00,6918,1.1735,1.17438,1.17256,1.1726,1.17251,1.17268,0.00017000000000000348
2026-01-20 13:00:00+00:00,18350,1.17258,1.17693,1.17183,1.17334,1.17326,1.17342,0.00015999999999993797
2026-01-20 14:00:00+00:00,16339,1.17334,1.1737,1.17152,1.17193,1.17185,1.17201,0.00015999999999993797
2026-01-20 15:00:00+00:00,12461,1.17194,1.17372,1.17163,1.1727,1.17262,1.17279,0.00017000000000000348
2026-01-20 16:00:00+00:00,8646,1.17271,1.17394,1.1727,1.17389,1.17382,1.17396,0.00013999999999980695
2026-01-20 17:00:00+00:00,6006,1.17388,1.17428,1.17297,1.17316,1.17307,1.17324,0.00017000000000000348
2026-01-20 18:00:00+00:00,4558,1.17315,1.17341,1.17264,1.17266,1.17258,1.17275,0.00017000000000000348
2026-01-20 19:00:00+00:00,6000,1.17267,1.17279,1.17114,1.17124,1.17116,1.17132,0.00015999999999993797
2026-01-20 20:00:00+00:00,7308,1.17124,1.17206,1.1711,1.17196,1.17187,1.17204,0.00017000000000000348
2026-01-20 21:00:00+00:00,1579,1.17196,1.1727,1.17176,1.17268,1.17258,1.17277,0.0001900000000001345
2026-01-20 22:00:00+00:00,879,1.17245,1.17262,1.17212,1.17223,1.17211,1.17235,0.00024000000000001798
2026-01-20 23:00:00+00:00,1109,1.1722,1.17289,1.17218,1.17272,1.17264,1.17281,0.00017000000000000348
2026-01-21 00:00:00+00:00,3224,1.1727,1.1727,1.17166,1.17237,1.17228,1.17246,0.000180000000000069
2026-01-21 01:00:00+00:00,5146,1.17238,1.17342,1.17228,1.1729,1.17282,1.17298,0.00015999999999993797
2026-01-21 02:00:00+00:00,3621,1.1729,1.17318,1.17244,1.17264,1.17257,1.17272,0.0001500000000000945
2026-01-21 03:00:00+00:00,4150,1.17269,1.17289,1.17106,1.1719,1.17182,1.17197,0.00014999999999987246
2026-01-21 04:00:00+00:00,3115,1.17189,1.17205,1.17141,1.17182,1.17174,1.17189,0.0001500000000000945
2026-01-21 05:00:00+00:00,2810,1.17181,1.17217,1.17156,1.17174,1.17165,1.17182,0.00017000000000000348
2026-01-21 06:00:00+00:00,3227,1.17174,1.17252,1.17155,1.1724,1.17232,1.17247,0.00014999999999987246
2026-01-21 07:00:00+00:00,6805,1.17238,1.17254,1.17101,1.1717,1.17162,1.17178,0.00015999999999993797
2026-01-21 08:00:00+00:00,6908,1.1717,1.17187,1.1705,1.17103,1.17095,1.17111,0.00016000000000016001
2026-01-21 09:00:00+00:00,4961,1.17101,1.17128,1.17013,1.17036,1.17027,1.17044,0.00017000000000000348
2026-01-21 10:00:00+00:00,4836,1.17034,1.17086,1.17016,1.1707,1.17062,1.17078,0.00015999999999993797
2026-01-21 11:00:00+00:00,5638,1.17068,1.17203,1.1704,1.17141,1.17133,1.17149,0.00015999999999993797
2026-01-21 12:00:00+00:00,5968,1.17142,1.17358,1.17122,1.17349,1.17341,1.17357,0.00015999999999993797
2026-01-21 13:00:00+00:00,7495,1.1735,1.1743,1.17286,1.17397,1.17389,1.17405,0.00015999999999993797
2026-01-21 14:00:00+00:00,19281,1.17398,1.17408,1.17152,1.17248,1.1724,1.17255,0.00014999999999987246
2026-01-21 15:00:00+00:00,13099,1.17247,1.17285,1.17006,1.1702,1.17012,1.17028,0.00015999999999993797
2026-01-21 16:00:00+00:00,10460,1.1702,1.17107,1.16948,1.17033,1.17025,1.17041,0.00015999999999993797
2026-01-21 17:00:00+00:00,7939,1.17034,1.17116,1.16972,1.1703,1.17022,1.17038,0.00015999999999993797
2026-01-21 18:00:00+00:00,5020,1.17028,1.17034,1.16937,1.1697,1.16962,1.16977,0.00014999999999987246
2026-01-21 19:00:00+00:00,12335,1.1697,1.17053,1.16772,1.16914,1.16907,1.16921,0.000140000000000029
2026-01-21 20:00:00+00:00,6612,1.16916,1.1692,1.16762,1.16869,1.16861,1.16877,0.00016000000000016001
2026-01-21 21:00:00+00:00,1777,1.16869,1.16896,1.1684,1.16876,1.16866,1.16886,0.00019999999999997797
2026-01-21 22:00:00+00:00,1017,1.16854,1.16877,1.16842,1.16852,1.16839,1.16864,0.00024999999999986144
2026-01-21 23:00:00+00:00,1754,1.16855,1.16856,1.16698,1.1673,1.16723,1.16738,0.0001500000000000945
2026-01-22 00:00:00+00:00,4517,1.1673,1.16898,1.16729,1.16874,1.16866,1.16882,0.00015999999999993797
2026-01-22 01:00:00+00:00,4378,1.16872,1.16902,1.16814,1.16888,1.16881,1.16895,0.000140000000000029
2026-01-22 02:00:00+00:00,3078,1.16888,1.16936,1.16835,1.16857,1.16849,1.16865,0.00015999999999993797
2026-01-22 03:00:00+00:00,1845,1.16856,1.16904,1.1685,1.16889,1.16881,1.16897,0.00016000000000016001
2026-01-22 04:00:00+00:00,2217,1.1689,1.16973,1.16889,1.16916,1.16908,1.16923,0.0001500000000000945
2026-01-22 05:00:00+00:00,2574,1.16914,1.1692,1.16842,1.16882,1.16874,1.16891,0.00017000000000000348
2026-01-22 06:00:00+00:00,3424,1.16884,1.16918,1.16842,1.16885,1.16877,1.16893,0.00015999999999993797
2026-01-22 07:00:00+00:00,5351,1.16884,1.16962,1.16848,1.16904,1.16897,1.16912,0.00014999999999987246
2026-01-22 08:00:00+00:00,6289,1.16902,1.1695,1.16842,1.1689,1.16882,1.16897,0.0001500000000000945
2026-01-22 09:00:00+00:00,5411,1.16894,1.16974,1.16878,1.16926,1.16919,1.16933,0.000140000000000029
2026-01-22 10:00:00+00:00,4055,1.16927,1.16956,1.16866,1.16953,1.16946,1.1696,0.000140000000000029
2026-01-22 11:00:00+00:00,6952,1.16954,1.17041,1.16904,1.17024,1.17016,1.17031,0.00014999999999987246
2026-01-22 12:00:00+00:00,5084,1.17022,1.17092,1.17001,1.17038,1.1703,1.17046,0.00016000000000016001
2026-01-22 13:00:00+00:00,8329,1.17038,1.17187,1.1703,1.17139,1.17131,1.17147,0.00015999999999993797
2026-01-22 14:00:00+00:00,8773,1.17138,1.17256,1.17108,1.17202,1.17194,1.17209,0.0001500000000000945
2026-01-22 15:00:00+00:00,8500,1.17202,1.17342,1.17185,1.1734,1.17332,1.17349,0.00017000000000000348
2026-01-22 16:00:00+00:00,7700,1.1734,1.17508,1.17334,1.17388,1.17379,1.17396,0.00017000000000000348
2026-01-22 17:00:00+00:00,6662,1.17386,1.1748,1.17275,1.17464,1.17457,1.17472,0.0001500000000000945
2026-01-22 18:00:00+00:00,3438,1.17463,1.17488,1.17432,1.17475,1.17466,1.17484,0.000180000000000069
2026-01-22 19:00:00+00:00,3139,1.17474,1.1748,1.17412,1.17441,1.17433,1.17449,0.00015999999999993797
2026-01-22 20:00:00+00:00,2765,1.17442,1.1753,1.17422,1.1749,1.17482,1.17497,0.0001500000000000945
2026-01-22 21:00:00+00:00,1967,1.17486,1.17566,1.17473,1.17552,1.17543,1.17561,0.000180000000000069
2026-01-22 22:00:00+00:00,520,1.17528,1.17566,1.17516,1.17562,1.17552,1.17572,0.00020000000000020002
2026-01-22 23:00:00+00:00,1212,1.17561,1.17592,1.17534,1.17538,1.1753,1.17547,0.00017000000000000348
2026-01-23 00:00:00+00:00,2812,1.17538,1.17538,1.17479,1.17481,1.17473,1.17489,0.00015999999999993797
2026-01-23 01:00:00+00:00,4595,1.1748,1.17538,1.1747,1.17494,1.17486,1.17502,0.00015999999999993797
2026-01-23 02:00:00+00:00,2966,1.17493,1.17502,1.1744,1.17454,1.17445,1.17462,0.00017000000000000348
2026-01-23 03:00:00+00:00,3223,1.17453,1.17488,1.17436,1.17436,1.17428,1.17444,0.00015999999999993797
2026-01-23 04:00:00+00:00,1853,1.17436,1.1751,1.17432,1.17498,1.17491,1.17506,0.0001500000000000945
2026-01-23 05:00:00+00:00,2450,1.17499,1.1754,1.17498,1.1751,1.17501,1.17518,0.00016999999999978144
2026-01-23 06:00:00+00:00,4606,1.1751,1.1753,1.17414,1.17419,1.17411,1.17427,0.00015999999999993797
2026-01-23 07:00:00+00:00,10514,1.1742,1.17474,1.17349,1.1736,1.17352,1.17368,0.00016000000000016001
