time,volume,mid_open,mid_high,mid_low,mid_close,bid_close,ask_close,spread,return_1,log_return,sma_10,sma_20,sma_50,ema_20,momentum_5,momentum_20,volatility_20,rsi_14,atr_14,hour,day_of_week,spread_rolling_mean_20,spread_vs_average,future_return_1,target_up
2025-11-12 01:00:00+00:00,3263,1.15794,1.15822,1.15746,1.15756,1.15748,1.15763,0.0001499999999998,-0.00031953572323017987,-0.0003195867856471906,1.1585860000000001,1.1580119999999998,1.1567638,1.1579641038152928,-0.0007800000000000029,0.0013999999999998458,0.0007610120890539511,52.66955266955275,0.0009621428571428638,1,2,0.000166999999999965,0.8982035928133619,0.0002937212757869734,1
2025-11-12 02:00:00+00:00,2039,1.15755,1.15799,1.15753,1.1579,1.15782,1.15798,0.0001599999999999,0.0002937212757869734,0.00029367814813784717,1.158442,1.158146,1.1568129999999999,1.1579579986900268,-0.0003500000000000725,0.0026800000000000157,0.0007338829008100039,56.039325842696016,0.0009335714285714383,2,2,0.00016649999999996,0.9609609609605911,-0.00012090854132484896,0
2025-11-12 03:00:00+00:00,1972,1.15792,1.15816,1.15756,1.15776,1.15768,1.15785,0.00017,-0.00012090854132484896,-0.00012091585135176734,1.158268,1.158234,1.1568518,1.1579391416719291,-0.0008000000000001339,0.0017599999999999838,0.0007234795481063189,22.142857142855433,0.000722857142857168,3,2,0.000166999999999965,1.0179640718565008,-0.0004664179104477695,0
2025-11-12 04:00:00+00:00,2375,1.15777,1.15786,1.15701,1.15722,1.15714,1.15729,0.0001499999999998,-0.0004664179104477695,-0.00046652671711559714,1.158064,1.1583215,1.1568802,1.1578706519888884,-0.0014600000000000168,0.0017499999999999183,0.000723790582988136,19.745222929934613,0.0006978571428571627,4,2,0.00016649999999995,0.9009009008999703,0.0003456559686145777,1
2025-11-12 05:00:00+00:00,3539,1.15722,1.15787,1.15712,1.15762,1.15754,1.15771,0.00017,0.0003456559686145777,0.0003455962433527907,1.157982,1.158378,1.1569234,1.157846780370899,-0.00030999999999981043,0.0011300000000000754,0.0007019120826626409,29.359823399560184,0.0006678571428571566,5,2,0.000166999999999945,1.0179640718566227,0.0005355816243670652,1
2025-11-12 06:00:00+00:00,2693,1.15763,1.15825,1.15752,1.15824,1.15816,1.15831,0.0001499999999998,0.0005355816243670652,0.0005354382517184387,1.1579719999999998,1.1584245,1.1569662,1.1578842298593848,0.0006800000000000139,0.0009299999999998754,0.0006943590562568261,38.99999999999876,0.000653571428571428,6,2,0.00016649999999994,0.9009009009000244,0.00011223925956627134,1
2025-11-12 07:00:00+00:00,5352,1.15824,1.15885,1.15814,1.15837,1.15829,1.15845,0.0001599999999999,0.00011223925956627134,0.0001122329612118547,1.1579840000000001,1.1584835,1.1570095999999999,1.1579304936823005,0.00046999999999997044,0.0011799999999999589,0.000693679232437702,38.63179074446585,0.0006442857142857163,7,2,0.00016649999999994,0.9609609609607066,-0.0005438676761310157,0
2025-11-12 08:00:00+00:00,5746,1.15838,1.15878,1.1577,1.15774,1.15766,1.15781,0.00015,-0.0005438676761310157,-0.00054401562580138,1.1579019999999998,1.1585185,1.1570568,1.1579123514268432,-1.999999999990898e-05,0.0006999999999999229,0.0007054467015112343,35.820895522387886,0.0006900000000000002,8,2,0.000165999999999945,0.9036144578316246,-0.0006219012904452592,0
2025-11-12 09:00:00+00:00,6241,1.15774,1.15804,1.15684,1.15702,1.15694,1.15711,0.00017,-0.0006219012904452592,-0.0006220947512659688,1.157736,1.1583645,1.1570616,1.1578273655766678,-0.00019999999999997797,-0.0030799999999999716,0.0003637133829631705,36.50190114068416,0.0007071428571428585,9,2,0.000165999999999945,1.024096385542508,0.0,0
2025-11-12 10:00:00+00:00,5313,1.15702,1.15755,1.15651,1.15702,1.15693,1.1571,0.00017,0.0,0.0,1.157645,1.158212,1.1570572,1.1577504736169852,-0.000600000000000156,-0.003049999999999997,0.0003641594481912963,37.2093023255811,0.0007414285714285754,10,2,0.00016649999999995003,1.0210210210213275,0.0006741456500318765,1
2025-11-12 11:00:00+00:00,4657,1.15702,1.1578,1.15655,1.1578,1.15772,1.15787,0.0001499999999998,0.0006741456500318765,0.0006739185159283939,1.1576689999999998,1.1581274999999998,1.1570766,1.1577551904153678,-0.00043999999999999595,-0.0016899999999999693,0.0003949774239040307,46.15384615384556,0.0007992857142857167,11,2,0.000165999999999945,0.9036144578304199,-0.00010364484366898186,0
2025-11-12 12:00:00+00:00,5789,1.15779,1.15803,1.15718,1.15768,1.15761,1.15775,0.00014,-0.00010364484366898186,-0.00010365021516694669,1.157647,1.1580445,1.157105,1.1577480294234281,-0.0006899999999998574,-0.0016599999999999948,0.0003948255680366078,42.22614840989376,0.0008264285714285613,12,2,0.00016549999999994502,0.8459214501513383,-0.0004059843825582332,0
2025-11-12 13:00:00+00:00,7328,1.15768,1.15799,1.15659,1.15721,1.15713,1.15729,0.0001599999999999,-0.0004059843825582332,-0.0004060668165296988,1.157592,1.15793,1.1571224,1.1576967885259588,-0.0005299999999999194,-0.0022899999999999032,0.00039835010916713893,37.770382695508346,0.0008907142857142844,13,2,0.00016499999999994,0.9696969696967163,0.0002851686383629204,1
2025-11-12 14:00:00+00:00,8219,1.15722,1.15758,1.1563,1.15754,1.15747,1.15762,0.00015,0.0002851686383629204,0.00028512798551519537,1.1576239999999998,1.157844,1.1571372,1.1576818562853912,0.000520000000000076,-0.0017199999999999438,0.0004064323402939978,46.51162790697758,0.0009257142857142757,14,2,0.00016399999999994,0.914634146341798,0.0016154949289008957,1
2025-11-12 15:00:00+00:00,9321,1.15754,1.15959,1.15728,1.15941,1.15934,1.15948,0.00014,0.0016154949289008957,0.0016141914206533859,1.157803,1.1578924999999998,1.1571894,1.1578464414010683,0.0023900000000001143,0.0009700000000001374,0.0005292885342046502,63.04654442877416,0.0010364285714285412,15,2,0.00016249999999993998,0.8615384615387797,-0.0002501272198791593,0
2025-11-12 16:00:00+00:00,6500,1.1594,1.15977,1.15881,1.15912,1.15904,1.1592,0.0001599999999999,-0.0002501272198791593,-0.00025015850690948894,1.157891,1.1579315,1.1572425999999998,1.1579677326962048,0.0013199999999999878,0.0007800000000000029,0.0005326352096501476,58.6647727272728,0.0010721428571428232,16,2,0.00016249999999994,0.9846153846151326,0.00016391745462085439,1
2025-11-12 17:00:00+00:00,4158,1.15912,1.15971,1.15911,1.15931,1.15924,1.15938,0.00014,0.00016391745462085439,0.00016390402162280487,1.1579849999999998,1.1579845,1.157338,1.1580955676775186,0.0016300000000000203,0.001060000000000061,0.0005327134382339801,60.93088857545948,0.0010721428571428074,17,2,0.000161499999999935,0.8668730650158287,-0.00030190371859128984,0
2025-11-12 18:00:00+00:00,3101,1.15932,1.15944,1.15889,1.15896,1.15889,1.15903,0.00014,-0.00030190371859128984,-0.0003019493006934411,1.158107,1.1580044999999999,1.1574274,1.158177894565374,0.0017499999999999183,0.00039999999999995595,0.0005354504066778843,62.60869565217421,0.001050714285714254,18,2,0.000155999999999935,0.8974358974362713,-0.0002502243390625214,0
2025-11-12 19:00:00+00:00,3358,1.15894,1.15904,1.1584,1.15867,1.15859,1.15875,0.0001599999999999,-0.0002502243390625214,-0.0002502556503957984,1.158272,1.1580039999999998,1.1574796,1.1582247617496242,0.0011300000000000754,-9.999999999843467e-06,0.0005382901994166511,57.731958762886734,0.0010428571428571073,19,2,0.00015499999999993,1.03225806451595,0.0002589175520208986,1
2025-11-12 20:00:00+00:00,2307,1.15866,1.15907,1.15854,1.15897,1.15889,1.15905,0.0001599999999999,0.0002589175520208986,0.00025888403865620044,1.1584670000000001,1.158056,1.1575422,1.1582957368210887,-0.00043999999999999595,0.001040000000000152,0.0005187484391844445,55.641421947450716,0.0010285714285714104,20,2,0.00015499999999993,1.03225806451595,0.00030199228625393815,1
2025-11-12 21:00:00+00:00,1801,1.15896,1.15934,1.1585,1.15932,1.15922,1.15942,0.0001999999999999,0.00030199228625393815,0.00030194669576188006,1.158619,1.158144,1.1576068,1.1583932856952708,0.00019999999999997797,0.0017599999999999838,0.0005143581847707767,57.100149476831284,0.001037857142857122,21,2,0.00015749999999993498,1.269841269841159,-0.00018976641479473422,0
2025-11-12 22:00:00+00:00,2489,1.1593,1.15932,1.15902,1.1591,1.15896,1.15925,0.0002899999999999,-0.00018976641479473422,-0.00018978442271906176,1.158761,1.158204,1.157661,1.1584605918195308,-0.00021000000000004349,0.0012000000000000899,0.0005149529049383337,60.8280254777075,0.0009821428571428362,22,2,0.00016399999999993498,1.7682926829269205,5.176429988784648e-05,1
2025-11-12 23:00:00+00:00,1213,1.1591,1.15942,1.15898,1.15916,1.15908,1.15924,0.0001599999999999,5.176429988784648e-05,5.176296016270813e-05,1.158956,1.158274,1.15773,1.1585272021224327,0.00019999999999997797,0.0014000000000000679,0.0005133478089027503,69.03914590747448,0.0009278571428571311,23,2,0.00016349999999993,0.9785932721710611,-0.0009489630422028217,0
2025-11-13 00:00:00+00:00,4545,1.15918,1.1592,1.15804,1.15806,1.15797,1.15814,0.00017,-0.0009489630422028217,-0.0009494135926902815,1.159008,1.1583160000000001,1.1577756,1.158482706682201,-0.0006099999999999994,0.0008400000000001739,0.0005494865700428528,57.73809523809681,0.0009364285714285524,0,3,0.00016449999999994,1.0334346504563041,0.0007598915427524666,1
2025-11-13 01:00:00+00:00,4256,1.15804,1.15896,1.1579,1.15894,1.15886,1.15902,0.0001599999999999,0.0007598915427524666,0.0007596029713534834,1.1589610000000001,1.158382,1.1578405999999999,1.1585262584267533,-2.999999999997449e-05,0.0013199999999999878,0.0005692088244850981,58.35777126099859,0.00092285714285713,1,3,0.00016399999999993498,0.975609756097338,-8.628574386992938e-06,0
2025-11-13 02:00:00+00:00,2733,1.15894,1.1593,1.15852,1.15893,1.15885,1.15901,0.0001600000000001,-8.628574386992938e-06,-8.628611613355054e-06,1.1589420000000001,1.1584165,1.1579146,1.1585647100051577,-0.00038999999999989043,0.0006900000000000794,0.000558031413912906,59.314456035767634,0.0009178571428571448,2,3,0.00016449999999995,0.9726443769005996,4.314324419918414e-05,1
2025-11-13 03:00:00+00:00,1802,1.15896,1.15916,1.15868,1.15898,1.1589,1.15906,0.0001599999999999,4.314324419918414e-05,4.3142313556191334e-05,1.158909,1.158447,1.1579845999999998,1.158604261433238,-0.00012000000000012001,0.0006099999999999994,0.0005577087822416893,64.06995230524575,0.0008521428571428569,3,3,0.00016449999999995,0.9726443768993838,3.451310635216309e-05,1
2025-11-13 04:00:00+00:00,1904,1.15898,1.15918,1.15874,1.15902,1.15893,1.1591,0.00017,3.451310635216309e-05,3.451251078861118e-05,1.158915,1.158511,1.1580582,1.1586438555824534,-0.000140000000000029,0.0012799999999999478,0.0005413333755713614,62.333333333333165,0.0007921428571428603,4,3,0.00016549999999994998,1.0271903323265945,-0.0007247502200133926,0
2025-11-13 05:00:00+00:00,1974,1.15902,1.15909,1.15804,1.15818,1.1581,1.15827,0.00017,-0.0007247502200133926,-0.0007250129784179089,1.158866,1.158569,1.158109,1.158599678860315,0.00011999999999989797,0.0011600000000000499,0.0005485464559544548,37.62575452716157,0.0007021428571428734,5,3,0.00016549999999994998,1.0271903323265945,0.0003367352225043252,1
2025-11-13 06:00:00+00:00,3093,1.15818,1.15859,1.15812,1.15857,1.15849,1.15865,0.0001599999999999,0.0003367352225043252,0.0003366785399236116,1.158826,1.1586465000000001,1.1581643999999998,1.15859685230219,-0.00036999999999998145,0.0015500000000001624,0.0005520794062619163,44.575936883630554,0.0006671428571428661,6,3,0.00016499999999994498,0.969696969696687,0.002226883140422853,1
2025-11-13 07:00:00+00:00,6565,1.15855,1.16123,1.15831,1.16115,1.16106,1.16124,0.00018,0.002226883140422853,0.0022244073110694504,1.159009,1.158814,1.1582641999999999,1.158840009225791,0.0022199999999998887,0.003349999999999964,0.0007242672814775695,62.33243967828419,0.0008328571428571589,7,3,0.00016649999999995501,1.0810810810813734,0.0014382293416010938,1
2025-11-13 08:00:00+00:00,7736,1.16114,1.16294,1.16103,1.16282,1.16275,1.1629,0.00015,0.0014382293416010938,0.0014371960803740008,1.159381,1.159071,1.1584162,1.1592190559661917,0.0038400000000000656,0.005139999999999922,0.0007766089209964315,71.98177676537735,0.0009300000000000182,8,3,0.000166999999999955,0.8982035928146133,-0.000997574861113515,0
2025-11-13 09:00:00+00:00,8755,1.16283,1.16349,1.16109,1.16166,1.16158,1.16174,0.0001599999999999,-0.000997574861113515,-0.0009980727700771301,1.1596309999999999,1.1592935,1.1585294,1.1594515268265544,0.0026399999999999757,0.004449999999999843,0.0008122285029658707,65.49222797927453,0.0010557142857143026,9,3,0.000166999999999955,0.9580838323349887,-6.025859545821799e-05,0
2025-11-13 10:00:00+00:00,5569,1.16166,1.16235,1.16114,1.16159,1.1615,1.16168,0.00018,-6.025859545821799e-05,-6.026041108031955e-05,1.1599840000000001,1.159496,1.1586518,1.159655190938311,0.003409999999999913,0.004049999999999887,0.0008138194052447965,63.906581740976506,0.0011042857142857163,10,3,0.00016849999999995498,1.068249258160523,-0.0008178445062371198,0
2025-11-13 11:00:00+00:00,6216,1.1616,1.16204,1.16047,1.16064,1.16055,1.16072,0.00017,-0.0008178445062371198,-0.0008181791235110167,1.160154,1.1595575,1.1587348,1.1597489822775195,0.0020699999999997942,0.0012299999999998423,0.0007677109531654389,56.58682634730553,0.0011564285714285821,11,3,0.000169999999999955,1.000000000000265,0.0014130135097878416,1
2025-11-13 12:00:00+00:00,6569,1.16064,1.16231,1.16058,1.16228,1.16221,1.16236,0.00015,0.0014130135097878416,0.0014120161456139077,1.1604889999999999,1.1597155000000001,1.1588342,1.1599900315844225,0.0011300000000000754,0.0031600000000000517,0.0008213173619649677,63.89860139860136,0.0012585714285714422,12,3,0.00016949999999996,0.8849557522125981,-0.0001892831331520295,0
2025-11-13 13:00:00+00:00,7353,1.1623,1.1625,1.16118,1.16206,1.16198,1.16214,0.0001599999999999,-0.0001892831331520295,-0.00018930104946515033,1.160797,1.1598529999999998,1.1589316,1.160187171433525,-0.0007599999999998719,0.00275000000000003,0.0008244869251495148,62.50000000000072,0.0013214285714285845,13,3,0.000170499999999955,0.9384164222870511,0.0006454055728617458,1
2025-11-13 14:00:00+00:00,9949,1.16206,1.16312,1.1617,1.16281,1.16273,1.16289,0.0001599999999999,0.0006454055728617458,0.0006451973882558591,1.161176,1.1600455,1.1590470000000002,1.1604369646303323,0.0011499999999999844,0.003849999999999909,0.0008262552805903812,71.11111111111072,0.0013400000000000079,14,3,0.00017149999999994999,0.9329446064136832,0.0009545841539031485,1
2025-11-13 15:00:00+00:00,9704,1.16279,1.16431,1.16231,1.16392,1.16384,1.164,0.0001599999999999,0.0009545841539031485,0.0009541288281911415,1.16175,1.1603080000000001,1.1591234,1.1607686822845864,0.0023300000000001653,0.005249999999999977,0.0008381344297792211,71.68989547038333,0.0014071428571428607,15,3,0.00017149999999995,0.9329446064136829,0.0008247989552545576,1
2025-11-13 16:00:00+00:00,8837,1.16392,1.16488,1.16366,1.16488,1.1648,1.16497,0.00017,0.0008247989552545576,0.0008244589955157119,1.1623809999999999,1.1606035000000001,1.1592196,1.161160236352721,0.0042400000000000215,0.00590999999999986,0.0008487740307562123,73.93403057119885,0.0014385714285714318,16,3,0.000171999999999955,0.9883720930235144,0.00020602980564521367,1
2025-11-13 17:00:00+00:00,7233,1.16488,1.16562,1.1646,1.16512,1.16505,1.1652,0.00015,0.00020602980564521367,0.00020600858441955985,1.1627779999999999,1.1608934999999998,1.1593322,1.1615373567000808,0.0028399999999999537,0.005800000000000027,0.000848763820435846,74.32646592710026,0.0014771428571428594,17,3,0.00016949999999996,0.8849557522125981,-0.0011157648997527359,0
2025-11-13 18:00:00+00:00,6821,1.16513,1.16519,1.16368,1.16382,1.16375,1.16389,0.00014,-0.0011157648997527359,-0.0011163878288131923,1.1628779999999999,1.1611295,1.1594217999999998,1.1617547513000732,0.0017599999999999838,0.0047200000000000575,0.000897846947016978,67.29106628242165,0.001553571428571424,18,3,0.00016199999999996501,0.8641975308643841,-0.00020621745630766686,0
2025-11-13 19:00:00+00:00,4269,1.16382,1.16414,1.16352,1.16358,1.1635,1.16366,0.0001599999999999,-0.00020621745630766686,-0.00020623872205093844,1.16307,1.1613505,1.1595034,1.1619285845095901,0.0007700000000001594,0.0044200000000000905,0.000901986703262541,70.3313253012055,0.0015228571428571275,19,3,0.000161999999999965,0.9876543209872505,-0.00024063665583806682,0
2025-11-13 20:00:00+00:00,3172,1.16356,1.16393,1.16326,1.1633,1.16323,1.16338,0.00015,-0.00024063665583806682,-0.00024066561348374047,1.163241,1.1616125,1.1595842,1.1620591955086768,-0.0006200000000000649,0.005239999999999911,0.0008681546514661266,67.95747911921038,0.00153714285714284,20,3,0.000160999999999965,0.9316770186337429,0.00012894352273717935,1
2025-11-13 21:00:00+00:00,1831,1.1633,1.1638,1.16308,1.16345,1.16335,1.16355,0.0001999999999999,0.00012894352273717935,0.00012893521023570588,1.163522,1.161838,1.1596844,1.1621916530792789,-0.0014299999999998203,0.004510000000000014,0.0008591542852461112,60.7076350093119,0.0013799999999999843,21,3,0.00016299999999996498,1.226993865030325,0.00013752202501171595,1
2025-11-13 22:00:00+00:00,1062,1.16372,1.16389,1.16344,1.16361,1.16343,1.16379,0.0003600000000001,0.00013752202501171595,0.00013751256972489783,1.1636549999999999,1.162072,1.1597898,1.1623267337383951,-0.0015099999999999003,0.0046800000000000175,0.0008579557589372793,54.279523293608236,0.001275714285714269,22,3,0.000172999999999965,2.080924855492328,-0.0005070427376870912,0
2025-11-13 23:00:00+00:00,2263,1.16374,1.16376,1.16234,1.16302,1.16295,1.1631,0.00015,-0.0005070427376870912,-0.0005071713273248102,1.163751,1.162274,1.1598852,1.1623927590966432,-0.0008000000000001339,0.0040400000000000436,0.0008720183900403271,57.85219399538132,0.0012057142857142703,23,3,0.00017249999999997,0.8695652173914554,0.0002321542191878745,1
2025-11-14 00:00:00+00:00,4796,1.16303,1.16337,1.1627,1.16329,1.16321,1.16337,0.0001599999999999,0.0002321542191878745,0.00023212727556710063,1.1637989999999998,1.1624875000000001,1.1599798,1.1624782106112486,-0.0002900000000001235,0.004269999999999996,0.0008714698294969382,59.59367945823962,0.0011671428571428427,0,4,0.000171999999999965,0.9302325581391429,4.298154372528451e-05,1
2025-11-14 01:00:00+00:00,5347,1.1633,1.16393,1.16302,1.16334,1.16326,1.16342,0.0001599999999999,4.298154372528451e-05,4.298062004520137e-05,1.1637410000000001,1.1627455,1.160073,1.1625602857911295,4.0000000000040004e-05,0.005160000000000053,0.000845855034073875,66.95979899497587,0.0011199999999999782,1,4,0.00017149999999996001,0.9329446064136285,0.00019770660340046042,1
2025-11-14 02:00:00+00:00,4221,1.16332,1.16374,1.16298,1.16357,1.16349,1.16365,0.0001600000000001,0.00019770660340046042,0.00019768706202554317,1.16361,1.1629954999999998,1.1601858,1.1626564490491171,0.00011999999999989797,0.004999999999999893,0.0008454391437351271,59.84732824427516,0.0010507142857142699,2,4,0.00017149999999997,0.9329446064147405,0.00022345024364667232,1
2025-11-14 03:00:00+00:00,2920,1.16358,1.16448,1.16354,1.16383,1.16375,1.16391,0.0001599999999999,0.00022345024364667232,0.00022342528235931404,1.163481,1.1631295,1.1603112,1.1627682158063442,0.00021999999999988695,0.0026800000000000157,0.0007009399938736206,63.42943854324629,0.0010235714285714095,3,4,0.000170499999999965,0.9384164222869961,0.00031791584681606366,1
2025-11-14 04:00:00+00:00,2937,1.16384,1.1643,1.16378,1.1642,1.16411,1.16428,0.00017,0.00031791584681606366,0.00031786532228131846,1.1635190000000002,1.1631985,1.1604371999999998,1.1629045762057397,0.0011799999999999589,0.0013799999999999368,0.0006309411017595085,61.191626409017644,0.0009592857142856863,4,4,0.000171499999999965,0.9912536443150711,0.0004981961862222661,1
2025-11-14 05:00:00+00:00,3207,1.1642,1.16483,1.16394,1.16478,1.1647,1.16487,0.00017,0.0004981961862222661,0.0004980721277042264,1.1636389999999999,1.1633545,1.1605776,1.1630831879956691,0.0014899999999999913,0.0031200000000000117,0.0005861042125554063,57.57042253521016,0.0008799999999999761,5,4,0.00017199999999997,0.9883720930234283,-0.0008585312247805232,0
2025-11-14 06:00:00+00:00,4599,1.16478,1.16486,1.16334,1.16378,1.1637,1.16386,0.0001599999999999,-0.0008585312247805232,-0.0008588999737826131,1.163687,1.1634639999999998,1.1607087999999999,1.1631495510437007,0.00043999999999999595,0.0021900000000001363,0.0006258811069986023,40.38461538461636,0.0009014285714285451,6,4,0.000170999999999965,0.9356725146194897,-0.000412449088315725,0
2025-11-14 07:00:00+00:00,7574,1.16378,1.16464,1.16318,1.1633,1.16321,1.16338,0.00017,-0.000412449088315725,-0.00041253416883601086,1.163672,1.163597,1.1608224,1.163163879515729,-0.00026999999999999247,0.0026600000000001067,0.0006008472000990222,34.731543624161546,0.0009328571428571004,7,4,0.000170999999999965,0.9941520467838293,-0.0003008682197198631,0
2025-11-14 08:00:00+00:00,12910,1.16329,1.1637,1.16204,1.16295,1.16287,1.16303,0.0001599999999999,-0.0003008682197198631,-0.000300913489643097,1.1636060000000001,1.1636304999999998,1.1609166,1.1631435100380405,-0.0008799999999999919,0.0006699999999999484,0.0005231146415981313,41.317365269459906,0.0009435714285713928,8,4,0.00017149999999996001,0.9329446064136285,-0.0006793069349497749,0
2025-11-14 09:00:00+00:00,6916,1.16294,1.16312,1.16204,1.16216,1.16207,1.16226,0.0001900000000001,-0.0006793069349497749,-0.000679537768449495,1.16352,1.1636355,1.1609924,1.16304984241537,-0.0020399999999998197,9.999999999998899e-05,0.0005448959593424061,37.23021582733836,0.0009764285714285448,9,4,0.00017299999999997,1.0982658959545257,-0.0006883733737179654,0
2025-11-14 10:00:00+00:00,6067,1.16216,1.16218,1.16124,1.16136,1.16128,1.16145,0.00017,-0.0006883733737179654,-0.000688610411455341,1.1633270000000002,1.1635630000000001,1.1610648000000001,1.1628889050424775,-0.0034199999999999786,-0.0014499999999999513,0.0005439395886669038,34.046052631578746,0.0009957142857142584,10,4,0.000173499999999975,0.9798270893373171,0.0005080250740512327,1
2025-11-14 11:00:00+00:00,6001,1.16136,1.162,1.16089,1.16195,1.16187,1.16203,0.0001599999999999,0.0005080250740512327,0.0005078960730019629,1.1631879999999999,1.1634645000000001,1.1611634,1.1627994855146226,-0.0018299999999999983,-0.0019700000000000273,0.0005079800343430282,38.49693251533713,0.0010235714285713935,11,4,0.000173499999999975,0.9221902017286632,0.002848659580876989,1
2025-11-14 12:00:00+00:00,9950,1.16196,1.16528,1.16168,1.16526,1.16518,1.16534,0.0001599999999999,0.002848659580876989,0.002844609839240378,1.163357,1.1634835000000001,1.1613282,1.1630338202275157,0.0019599999999999618,0.00038000000000004697,0.0008102932330884213,58.53154084798303,0.0012485714285713925,12,4,0.00017299999999997,0.9248554913290621,-0.0012701028096733236,0
2025-11-14 13:00:00+00:00,12287,1.16528,1.16538,1.16338,1.16378,1.16369,1.16386,0.00017,-0.0012701028096733236,-0.001270910073858296,1.1633520000000002,1.1634165,1.1614478,1.1631048849677523,0.0008300000000001084,-0.0013399999999998968,0.0008579583357250513,53.59848484848533,0.0012899999999999659,13,4,0.00017399999999997,0.9770114942530421,-0.001237347264947064,0
2025-11-14 14:00:00+00:00,12383,1.16376,1.16384,1.16211,1.16234,1.16226,1.16241,0.0001499999999998,-0.001237347264947064,-0.0012381134111319001,1.163166,1.1633425000000002,1.161541,1.1630320387803474,0.00017999999999984695,-0.0014800000000001479,0.0008662444530412038,45.950554134697335,0.001365714285714256,14,4,0.00017449999999996,0.8595988538672458,-0.0008775401345562095,0
